"","year","unique_id","ccode","state_name","event_num_all","event_num","start","stop","alt_start","alt_stop","num_before_46","left_censored","new_tc","new_tc_dummy","num_tc","area","area_1000","area_1000_log","country_age","durable","elf","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","sf","sf_onset","state_fail","tc_persists_alt","tc_tally","Devel","birth_type","rivals_thom","rivals_gd","hs_capacity","hrp_mean","hrp_sd","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_egaldem","acd_inter_ongoing","acd_inter_onset","acd_intra_ongoing","acd_intra_onset","acd_any_ongoing","acd_any_onset","wbgdp2011est","wbgdppc2011est","wbpopest","sdpest","lag_hrp","lag_num_tc"
"61",1948,670.1948,670,"SaudiArabia",1,1,2,3,2,3,0,1,0,0,0,1963227,1963.227051,7.582344853,17,22,0.552999973,0,0,0,17,2.525728703,0,0,0,0,0,1.405126929,3,2,0,NA,0.727065681,0.600864689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.009,0.035,0.008,0.03,0,0,0,0,0,0,23.316,8.278,15.039,22.99,0.689280835,0
"62",1948,560.1948,560,"SouthAfrica",1,1,2,3,2,3,0,1,0,0,0,2053301,2053.301025,7.627204033,39,38,0.879999995,0,0,0,39,2.163322926,0,0,0,0,0,1.019443393,3,0,0,NA,-0.136249763,0.460213288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,3,0.218,0.118,0.136,0.05,0,0,0,0,0,0,24.779,8.486,16.293,24.523,-0.111528608,0
"63",1948,652.1948,652,"Syria",1,1,2,3,2,3,0,0,0,0,0,188436,188.4360046,5.238758451,3,4,0.58099997,0,0,0,3,1.85629797,0,0,0,0,0,0.000686881,2,4,1,NA,-0.239572994,0.453889098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,0,0.323,0.19,0.121,0.178,1,1,0,0,1,1,23.387,8.454,14.932,23.121,-0.20880395,0
"64",1948,640.1948,640,"Turkey",1,1,2,3,2,3,0,1,0,0,0,781079,781.0789795,6.660676271,27,2,0.298999995,0,0,0,27,4.280824184,0,0,0,0,0,0.117984988,6,2,0,NA,-0.127389349,0.467704673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,0,0.233,0.152,0.106,0.173,0,0,0,0,0,0,24.794,8.018,16.776,24.346,-0.112983016,0
"65",1948,165.1948,165,"Uruguay",5,1,2,3,2,3,4,1,0,0,0,178357,178.3569946,5.183787129,119,14,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.006540196,3,0,0,NA,0.242765783,0.533013776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0.792,0.662,0.591,0.61,0,0,0,0,0,0,23.514,8.977,14.537,23.365,0.235932772,0
"66",1948,101.1948,101,"Venezuela",4,1,2,3,2,3,3,1,0,0,0,916782,916.7819824,6.820869693,119,11,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,0.459199965,2,1,0,NA,-0.009966137,0.492168841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4,0.396,0.116,0.161,0.243,0,0,0,0,0,0,24.666,9.35,15.316,24.566,0.006721081,0
"67",1949,760.1949,760,"Bhutan",1,1,0,1,0,1,0,0,0,0,0,39991,39.99100113,3.688654457,1,42,0.605000019,0,0,0,1,4.557029724,0,0,0,0,0,0.076944701,1,0,NA,NA,1.180479709,0.830424437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.028,0.073,0.024,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"68",1949,140.1949,140,"Brazil",7,1,3,4,3,4,9,1,0,0,0,8523620,8523.620117,9.050596426,128,3,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.165700316,4,1,0,NA,-0.093614452,0.453230309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1,0.4,0.283,0.234,0.155,0,0,0,0,0,0,25.606,7.898,17.708,25.083,-0.087125782,0
"69",1949,775.1949,775,"Burma",2,2,0,1,1,2,0,0,0,0,8,670372,670.3720093,6.507832796,2,1,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,8,0.001957091,1,0,0,NA,-1.834501198,0.228634437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,1,0.233,0.143,0.16,0.136,0,0,1,1,1,1,23.184,6.498,16.687,0,-1.780779224,8
"70",1949,100.1949,100,"Colombia",2,1,3,4,3,4,1,1,0,0,0,1142726,1142.725952,7.041171873,120,1,0.656000018,0,NA,1,NA,3.640214205,0,0,0,0,1,0.084261075,5,1,0,NA,-1.524011504,0.242135104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,1,6,0.188,0.059,0.076,0.059,0,0,0,0,0,0,24.466,8.255,16.211,24.131,-1.450561792,0
"71",1949,94.1949,94,"CostaRica",2,2,0,1,3,4,0,1,0,0,0,51403,51.40299988,3.939696534,110,30,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.020163793,5,1,0,NA,0.160396103,0.522362091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,0,0.249,0.201,0.167,0.212,0,0,0,0,0,0,21.801,8.246,13.554,21.462,0.138649109,0
"72",1949,530.1949,530,"Ethiopia",1,1,3,4,3,4,0,1,0,0,0,1256379,1256.379028,7.135989075,9,3,0.75999999,0,0,0,9,4.268297672,0,0,0,0,0,0.0000843,6,0,0,NA,0.503320446,0.601081557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9,0.018,0.027,0.018,0.025,0,0,0,0,0,0,22.916,6.184,16.735,0,0.508423634,0
"73",1949,90.1949,90,"Guatemala",4,1,3,4,3,4,4,1,0,0,0,109654,109.6539993,4.697329948,110,5,0.493000001,0,NA,1,NA,3.763522863,0,0,0,0,4,0.001485414,2,0,0,NA,-0.405028316,0.40010697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1,0.408,0.243,0.234,0.16,0,0,0,0,0,0,22.945,8.149,14.796,22.565,-0.36469253,0
"74",1949,91.1949,91,"Honduras",2,1,3,4,3,4,1,1,0,0,0,112871,112.8710022,4.726245593,110,13,0.185000002,0,NA,1,NA,3.985273361,0,0,0,0,1,0,5,2,0,NA,0.425169386,0.560359657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4,0.206,0.077,0.117,0.051,0,0,0,0,0,0,21.909,7.807,14.102,21.319,0.38946426,0
"75",1949,750.1949,750,"India",2,2,1,2,2,3,0,0,0,0,2,3166803,3166.802979,8.060477834,3,NA,0.81099999,1,NA,1,NA,2.631888866,0,0,0,1,3,0.101463668,1,2,1,NA,-0.77630306,0.341178707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-88,-88,0.194,0.157,0.158,0.189,0,0,1,0,1,0,26.67,7.013,19.658,22.373,-0.702762621,2
"76",1949,850.1949,850,"Indonesia",1,1,3,4,3,4,0,1,0,0,0,1478049,1478.04895,7.29847822,5,1,0.765999973,0,0,0,5,2.44234705,0,0,0,0,0,0.095120974,5,0,0,NA,-1.287357101,0.267737492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,2,0.196,0.14,0.099,0.129,0,0,0,0,0,0,25.505,7.347,18.158,24.28,NA,0
"77",1949,630.1949,630,"Iran",8,1,3,4,3,4,9,1,0,0,0,1626150,1626.150024,7.393970552,50,8,0.66900003,0,NA,1,NA,3.671224594,0,0,0,0,9,0.080580175,6,0,1,NA,-0.578784759,0.345826636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1,0.171,0.103,0.043,0.086,0,0,0,0,0,0,24.583,8.03,16.553,24.142,-0.528900432,0
"78",1949,645.1949,645,"Iraq",1,1,3,4,3,4,0,1,0,0,0,437463,437.4630127,6.08099216,18,25,0.549000025,0,0,0,18,1.945910096,0,0,0,0,0,0.048454762,3,4,0,NA,-0.569262657,0.349846005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5,0.156,0.175,0.046,0.113,0,0,0,0,0,0,23.362,7.956,15.406,22.878,-0.566106604,0
"79",1949,666.1949,666,"Israel",1,1,1,2,1,2,0,0,0,0,0,20784,20.7840004,3.034183479,2,1,0.526000023,0,0,0,2,0.993251801,0,0,0,0,0,0.011796014,5,4,3,NA,-0.092293637,0.465996324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,0,0.565,0.474,0.339,0.43,0,0,0,0,0,0,22.678,8.747,13.931,22.486,-0.092832521,0
"80",1949,663.1949,663,"Jordan",1,1,3,4,3,4,0,0,0,0,0,89491,89.49099731,4.494138032,4,3,0.509000003,0,0,0,4,2.721295357,0,0,0,0,0,0,3,4,2,NA,-0.128705231,0.44232125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9,0.148,0.152,0.043,0.153,0,0,0,0,0,0,21.391,7.831,13.56,20.82,-0.074868116,0
"81",1949,660.1949,660,"Lebanon",1,1,3,4,3,4,0,1,0,0,0,10240,10.23999977,2.326301597,7,6,0.779999971,0,0,0,7,4.062165737,0,0,0,0,0,0.003319345,3,0,0,NA,-0.265030182,0.441120515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,0.339,0.21,0.076,0.216,0,0,0,0,0,0,22.403,8.367,14.035,22.109,-0.228738135,0
"82",1949,93.1949,93,"Nicaragua",4,1,3,4,3,4,3,1,0,0,0,128883,128.8829956,4.858904982,109,13,0.40200001,0,NA,1,NA,2.332144022,0,0,0,0,3,0.004880016,5,2,0,NA,0.179003667,0.512809701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8,0.132,0.033,0.026,0.023,0,0,0,0,0,0,21.928,8.079,13.849,21.513,0.161070995,0
"83",1949,770.1949,770,"Pakistan",2,2,1,2,2,3,0,0,0,0,0,1017998,1017.997986,6.925593219,3,0,0.532000005,0,NA,1,NA,3.784189701,0,0,0,0,1,0.00556877,1,2,2,NA,-0.204804852,0.435663279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197,0.174,0.066,0.097,0,0,0,0,0,0,24.609,6.741,17.869,0,-0.201302352,0
"84",1949,150.1949,150,"Paraguay",2,2,1,2,3,4,0,1,0,0,0,400653,400.6530151,5.993095754,134,2,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.001528532,5,0,0,NA,-0.042949406,0.478552931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,1,6,0.164,0.062,0.054,0.034,0,0,0,0,0,0,22.042,7.945,14.097,21.55,-0.040678765,0
"85",1949,840.1949,840,"Philippines",2,2,2,3,3,4,0,0,0,0,1,294202,294.2019958,5.684266592,4,5,0.160999998,1,NA,1,NA,3.104586601,0,0,0,1,1,0.004747968,3,0,0,NA,-1.475909797,0.230971255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,0.364,0.266,0.249,0.147,0,0,1,0,1,0,24.255,7.489,16.766,23.308,-1.575332893,1
"86",1949,670.1949,670,"SaudiArabia",1,1,3,4,3,4,0,1,0,0,0,1963227,1963.227051,7.582344853,18,23,0.552999973,0,0,0,18,2.525728703,0,0,0,0,0,1.547123194,3,2,0,NA,0.730325413,0.572432189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.009,0.035,0.008,0.03,0,0,0,0,0,0,23.382,8.343,15.039,23.08,0.727065681,0
"87",1949,560.1949,560,"SouthAfrica",1,1,3,4,3,4,0,1,0,0,0,2053301,2053.301025,7.627204033,40,39,0.879999995,0,0,0,40,2.163322926,0,0,0,0,0,1.167342901,3,0,0,NA,-0.146639477,0.437742175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,3,0.213,0.116,0.137,0.046,0,0,0,0,0,0,24.86,8.533,16.328,24.617,-0.136249763,0
"88",1949,652.1949,652,"Syria",1,1,3,4,3,4,0,0,0,0,0,188436,188.4360046,5.238758451,4,0,0.58099997,0,0,0,4,1.85629797,0,0,0,0,0,0.000824705,2,4,2,NA,-0.263002511,0.430681066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,1,-88,-88,0.252,0.159,0.113,0.142,0,0,0,0,0,0,23.424,8.453,14.971,23.158,-0.239572994,0
"89",1949,640.1949,640,"Turkey",1,1,3,4,3,4,0,1,0,0,0,781079,781.0789795,6.660676271,28,3,0.298999995,0,0,0,28,4.280824184,0,0,0,0,0,0.128985718,6,2,0,NA,-0.13132377,0.447020734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,0,0.233,0.16,0.106,0.173,0,0,0,0,0,0,24.873,8.078,16.795,24.457,-0.127389349,0
"90",1949,165.1949,165,"Uruguay",5,1,3,4,3,4,4,1,0,0,0,178357,178.3569946,5.183787129,120,15,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.007760014,3,0,0,NA,0.26758117,0.516113195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0.802,0.657,0.595,0.62,0,0,0,0,0,0,23.53,8.98,14.549,23.381,0.242765783,0
"91",1949,101.1949,101,"Venezuela",4,1,3,4,3,4,3,1,0,0,0,916782,916.7819824,6.820869693,120,12,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,1.218757391,2,1,0,NA,-0.01217642,0.464222796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4,0.105,0.073,0.043,0.085,0,0,0,0,0,0,24.682,9.325,15.357,24.579,-0.009966137,0
"92",1950,760.195,760,"Bhutan",1,1,1,2,1,2,0,0,0,0,0,39991,39.99100113,3.688654457,2,43,0.605000019,0,0,0,2,4.557029724,0,0,0,0,0,0.076944701,1,0,NA,NA,1.24011376,0.83878842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.028,0.079,0.027,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.180479709,0
"93",1950,140.195,140,"Brazil",7,1,4,5,4,5,9,1,0,0,0,8523620,8523.620117,9.050596426,129,4,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.115851738,4,1,0,NA,-0.102690802,0.435925081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1,0.408,0.292,0.24,0.165,0,0,0,0,0,0,25.56,7.818,17.742,24.979,-0.093614452,0
"94",1950,775.195,775,"Burma",2,2,1,2,2,3,0,0,1,1,9,670372,670.3720093,6.507832796,3,2,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,9,0.009236269,1,0,0,NA,-1.835759618,0.222263428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,1,0.23,0.146,0.159,0.133,0,0,1,0,1,0,23.133,6.429,16.705,0,-1.834501198,9
"95",1950,100.195,100,"Colombia",2,1,4,5,4,5,1,1,0,0,0,1142726,1142.725952,7.041171873,121,2,0.656000018,0,NA,1,NA,3.640214205,0,0,0,0,1,0.102507375,5,1,0,NA,-1.673854002,0.229398248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,1,6,0.142,0.056,0.067,0.047,0,0,0,0,0,0,24.492,8.252,16.24,24.156,-1.524011504,0
"96",1950,94.195,94,"CostaRica",2,2,1,2,4,5,0,1,0,0,0,51403,51.40299988,3.939696534,111,31,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.025667008,5,1,0,NA,0.181145167,0.501617773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,0,0.58,0.502,0.355,0.456,0,0,0,0,0,0,21.871,8.245,13.626,21.532,0.160396103,0
"97",1950,530.195,530,"Ethiopia",1,1,4,5,4,5,0,1,0,0,0,1256379,1256.379028,7.135989075,10,4,0.75999999,0,0,0,10,4.268297672,0,0,0,0,0,0.0000837,6,0,0,NA,0.510908692,0.606907817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9,0.018,0.027,0.018,0.025,0,0,0,0,0,0,22.965,6.2,16.767,0,0.503320446,0
"98",1950,90.195,90,"Guatemala",4,1,4,5,4,5,4,1,0,0,0,109654,109.6539993,4.697329948,111,0,0.493000001,0,NA,1,NA,3.763522863,0,0,0,0,4,0.001780233,2,0,0,NA,-0.472841437,0.381661319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,0.409,0.227,0.223,0.16,0,0,0,0,0,0,22.92,8.058,14.863,22.494,-0.405028316,0
"99",1950,91.195,91,"Honduras",2,1,4,5,4,5,1,1,0,0,0,112871,112.8710022,4.726245593,111,14,0.185000002,0,NA,1,NA,3.985273361,0,0,0,0,1,0.003875484,5,2,0,NA,0.416721034,0.546145952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4,0.254,0.118,0.155,0.088,0,0,0,0,0,0,21.966,7.835,14.132,21.398,0.425169386,0
"100",1950,750.195,750,"India",2,2,2,3,3,4,0,0,0,0,2,3166803,3166.802979,8.060477834,4,0,0.81099999,1,NA,1,NA,2.631888866,0,0,0,1,3,0.073340528,1,2,2,NA,-0.626025616,0.348514017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-88,-88,0.272,0.258,0.185,0.22,0,0,1,0,1,0,26.649,6.977,19.673,0,-0.77630306,2
"101",1950,850.195,850,"Indonesia",1,1,4,5,4,5,0,1,1,1,1,1478049,1478.04895,7.29847822,6,0,0.765999973,0,1,1,6,2.44234705,0,0,0,0,1,0.096629046,5,0,0,NA,-1.327115052,0.23696488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0.233,0.179,0.113,0.132,0,0,1,1,1,1,25.521,7.35,18.172,24.303,-1.287357101,1
"102",1950,630.195,630,"Iran",8,1,4,5,4,5,9,1,0,0,0,1626150,1626.150024,7.393970552,51,9,0.66900003,0,NA,1,NA,3.671224594,0,0,0,0,9,0.797957778,6,0,1,NA,-0.601022015,0.322580221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1,0.16,0.111,0.07,0.109,0,0,0,0,0,0,24.623,8.048,16.575,24.192,-0.578784759,0
"103",1950,645.195,645,"Iraq",1,1,4,5,4,5,0,1,0,0,0,437463,437.4630127,6.08099216,19,26,0.549000025,0,0,0,19,1.945910096,0,0,0,0,0,0.053248558,3,4,0,NA,-0.540802381,0.340705828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5,0.154,0.148,0.052,0.107,0,0,0,0,0,0,23.388,7.956,15.433,22.904,-0.569262657,0
"104",1950,666.195,666,"Israel",1,1,2,3,2,3,0,0,0,0,0,20784,20.7840004,3.034183479,3,2,0.526000023,0,0,0,3,0.993251801,0,0,0,0,0,0.009600513,5,4,3,NA,-0.101030878,0.443517863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,0,0.585,0.468,0.348,0.441,0,0,0,0,0,0,22.76,8.73,14.031,22.566,-0.092293637,0
"105",1950,663.195,663,"Jordan",1,1,4,5,4,5,0,0,0,0,0,89491,89.49099731,4.494138032,5,4,0.509000003,0,0,0,5,2.721295357,0,0,0,0,0,0,3,4,2,NA,-0.191120378,0.419357723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9,0.14,0.15,0.043,0.15,0,0,0,0,0,0,21.421,7.838,13.583,20.855,-0.128705231,0
"106",1950,660.195,660,"Lebanon",1,1,4,5,4,5,0,1,0,0,0,10240,10.23999977,2.326301597,8,7,0.779999971,0,0,0,8,4.062165737,0,0,0,0,0,0.003600913,3,0,0,NA,-0.229335673,0.430054623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,0.339,0.21,0.076,0.206,0,0,0,0,0,0,22.444,8.359,14.085,22.147,-0.265030182,0
"107",1950,93.195,93,"Nicaragua",4,1,4,5,4,5,3,1,0,0,0,128883,128.8829956,4.858904982,110,14,0.40200001,0,NA,1,NA,2.332144022,0,0,0,0,3,0.004849301,5,2,0,NA,0.188535503,0.500456283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8,0.14,0.032,0.027,0.03,0,0,0,0,0,0,22.116,8.202,13.914,21.76,0.179003667,0
"108",1950,770.195,770,"Pakistan",2,2,2,3,3,4,0,0,0,0,0,1017998,1017.997986,6.925593219,4,0,0.532000005,0,NA,1,NA,3.784189701,0,0,0,0,1,0.015701097,1,2,2,NA,-0.232753111,0.423947607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,0.187,0.066,0.105,0,0,0,0,0,0,24.739,6.953,17.787,0,-0.204804852,0
"109",1950,150.195,150,"Paraguay",2,2,2,3,4,5,0,1,0,0,0,400653,400.6530151,5.993095754,135,3,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.001545108,5,0,0,NA,-0.053791953,0.45517016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,1,6,0.167,0.059,0.054,0.034,0,0,0,0,0,0,22.025,7.897,14.128,21.502,-0.042949406,0
"110",1950,840.195,840,"Philippines",2,2,3,4,4,5,0,0,0,0,1,294202,294.2019958,5.684266592,5,0,0.160999998,1,NA,1,NA,3.104586601,0,0,0,1,1,0.002834895,3,0,0,NA,-1.426902138,0.238104572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1,0.347,0.283,0.241,0.153,0,0,1,0,1,0,24.283,7.494,16.789,23.342,-1.475909797,1
"111",1950,670.195,670,"SaudiArabia",1,1,4,5,4,5,0,1,0,0,0,1963227,1963.227051,7.582344853,19,24,0.552999973,0,0,0,19,2.525728703,0,0,0,0,0,1.709017634,3,2,0,NA,0.709213788,0.565258421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.01,0.037,0.01,0.03,0,0,0,0,0,0,23.431,8.379,15.052,23.142,0.730325413,0
"112",1950,560.195,560,"SouthAfrica",1,1,4,5,4,5,0,1,0,0,0,2053301,2053.301025,7.627204033,41,40,0.879999995,0,0,0,41,2.163322926,0,0,0,0,0,1.073839903,3,0,0,NA,-0.171075716,0.419918227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,3,0.203,0.102,0.134,0.046,0,0,0,0,0,0,24.992,8.625,16.367,24.773,-0.146639477,0
"113",1950,652.195,652,"Syria",1,1,4,5,4,5,0,0,0,0,0,188436,188.4360046,5.238758451,5,0,0.58099997,0,0,0,5,1.85629797,0,0,0,0,0,0.000990838,2,4,2,NA,-0.221099708,0.410200988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-3,-88,-88,0.261,0.176,0.096,0.169,0,0,0,0,0,0,23.457,8.444,15.013,23.188,-0.263002511,0
"114",1950,640.195,640,"Turkey",1,1,4,5,4,5,0,1,0,0,0,781079,781.0789795,6.660676271,29,4,0.298999995,0,0,0,29,4.280824184,0,0,0,0,0,0.113763012,6,2,0,NA,-0.150914199,0.42603285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,0,0.284,0.178,0.127,0.181,0,0,0,0,0,0,24.986,8.175,16.811,24.617,-0.13132377,0
"115",1950,165.195,165,"Uruguay",5,1,4,5,4,5,4,1,0,0,0,178357,178.3569946,5.183787129,121,16,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.008435523,3,0,0,NA,0.303873752,0.505148378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0.801,0.645,0.597,0.627,0,0,0,0,0,0,23.507,8.945,14.562,23.353,0.26758117,0
"116",1950,101.195,101,"Venezuela",4,1,4,5,4,5,3,1,0,0,0,916782,916.7819824,6.820869693,121,13,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,3.5113554,2,1,0,NA,-0.013417239,0.453433094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4,0.106,0.056,0.043,0.097,0,0,0,0,0,0,24.595,9.185,15.41,24.476,-0.01217642,0
"117",1951,760.1951,760,"Bhutan",1,1,2,3,2,3,0,0,0,0,0,39991,39.99100113,3.688654457,3,44,0.605000019,0,0,0,3,4.557029724,0,0,0,0,0,0.076944701,1,0,NA,NA,1.310161822,0.850560181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10,0.03,0.079,0.027,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24011376,0
"118",1951,140.1951,140,"Brazil",7,1,5,6,5,6,9,1,0,0,0,8523620,8523.620117,9.050596426,130,5,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.107846931,4,1,0,NA,-0.131717472,0.413624571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1,0.398,0.288,0.248,0.159,0,0,0,0,0,0,25.58,7.803,17.778,24.987,-0.102690802,0
"119",1951,775.1951,775,"Burma",3,3,0,1,3,4,0,0,0,0,9,670372,670.3720093,6.507832796,4,3,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,9,0.010218473,1,0,0,NA,-1.844452402,0.216240382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,1,0.264,0.157,0.17,0.144,0,0,1,0,1,0,23.159,6.444,16.717,0,-1.835759618,9
"120",1951,100.1951,100,"Colombia",2,1,5,6,5,6,1,1,0,0,0,1142726,1142.725952,7.041171873,122,3,0.656000018,0,NA,1,NA,3.640214205,0,0,0,0,1,0.095777765,5,1,0,NA,-1.748964253,0.229314615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,1,6,0.177,0.129,0.074,0.053,0,0,0,0,0,0,24.521,8.249,16.273,24.184,-1.673854002,0
"121",1951,94.1951,94,"CostaRica",2,2,2,3,5,6,0,1,0,0,0,51403,51.40299988,3.939696534,112,32,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.024245884,5,1,0,NA,0.202386835,0.505544142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,0,0.562,0.486,0.34,0.435,0,0,0,0,0,0,21.948,8.27,13.678,21.619,0.181145167,0
