"","alt_start","alt_stop","area","area_1000","area_1000_log","ccode","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","new_tc","new_tc_dummy","num_tc","sf","sf_onset","start","state_fail","state_name","stop","tc_persists_alt","tc_tally","unique_id","Devel","year","birth_type","rivals_thom","rivals_gd","hs_capacity","hrp_mean","hrp_sd","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc"
"1266",171,172,8523620,8523.620117,9.050596426,140,172,8,8,0.834,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,79,0,"Brazil",80,0,9,140.1993,0.628846288,1993,4,0,0,0.892799973,-1.5995856697235,0.118205412701304,17.3726666666667,5,1,0,2,0,4,4,NA,4,29,29,29,8,8,8,0
"1267",172,173,8523620,8523.620117,9.050596426,140,173,8,9,0.853,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,80,0,"Brazil",81,0,9,140.1994,0.662558436,1994,4,0,0,0.907000005,-1.35484892285801,0.1768204615565,2.66933333333333,0,2,0,2,0,4,4,NA,4,0,NA,NA,8,8,8,0
"1268",173,174,8523620,8523.620117,9.050596426,140,174,8,10,0.835,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,81,0,"Brazil",82,0,9,140.1995,0.643594563,1995,4,0,0,0.979799986,-1.30193337858851,0.173778017252713,1.64133333333333,0,1,0,1,0,4,4,NA,4,0,NA,NA,8,8,8,0
"1269",174,175,8523620,8523.620117,9.050596426,140,175,8,11,0.849,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,82,0,"Brazil",83,0,9,140.1996,0.672733903,1996,4,0,0,1.01699996,-1.23959512567611,0.17913472134792,0.706,0,2,0,2,0,4,4,NA,4,0,NA,NA,8,8,8,0
"1270",175,176,8523620,8523.620117,9.050596426,140,176,8,12,0.849,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,83,0,"Brazil",84,0,9,140.1997,0.682941496,1997,4,0,0,0.940800011,-1.10361347645561,0.184528060292421,0.154666666666667,0,2,0,2,0,4,3,NA,4,0,NA,NA,8,8,8,0
"1271",176,177,8523620,8523.620117,9.050596426,140,177,8,13,0.857,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,84,0,"Brazil",85,0,9,140.1998,0.693006873,1998,4,0,0,0.835699975,-1.07785390682976,0.183597351315349,0.125333333333333,0,1,0,1,0,3,3,NA,4,0,NA,NA,8,8,8,0
"1272",177,178,8523620,8523.620117,9.050596426,140,178,8,14,0.883,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,85,0,"Brazil",86,0,9,140.1999,0.666944742,1999,4,0,0,0.808799982,-1.14608152665024,0.181189469144871,0.275333333333333,0,2,0,2,0,4,4,NA,5,0,NA,NA,8,8,8,0
"1273",178,179,8523620,8523.620117,9.050596426,140,179,8,15,0.876,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,86,0,"Brazil",87,0,9,140.2,0.694202244,2000,4,0,0,0.794700027,-1.13177056312795,0.173040622530783,0.16,0,2,0,0,0,4,3,NA,NA,0,NA,NA,8,8,8,0
"1274",179,180,8523620,8523.620117,9.050596426,140,180,8,16,0.864,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,87,0,"Brazil",88,0,9,140.2001,0.662795424,2001,4,0,0,0.797399998,-1.19250931141764,0.1792490952332,0.582,0,2,0,1,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1275",180,181,8523620,8523.620117,9.050596426,140,181,8,17,0.851,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,88,0,"Brazil",89,0,9,140.2002,0.675077558,2002,4,0,NA,0.778999984,-1.21218407762104,0.181239000208298,0.697333333333333,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1276",181,182,8523620,8523.620117,9.050596426,140,182,8,18,0.847,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,89,0,"Brazil",90,0,9,140.2003,0.692050099,2003,4,0,NA,0.735400021,-1.23953255659459,0.186255696891644,0.897333333333333,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1277",182,183,8523620,8523.620117,9.050596426,140,183,8,19,0.847,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,90,0,"Brazil",91,0,9,140.2004,0.643550277,2004,4,0,NA,0.897599995,-1.33320368700774,0.190624694594264,2.534,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1278",183,184,8523620,8523.620117,9.050596426,140,184,8,20,0.872,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,91,0,"Brazil",92,0,9,140.2005,0.595259309,2005,4,0,NA,1.034999967,-1.62522754292332,0.120786696114642,21.3953333333333,15,2,0,2,0,4,4,NA,NA,34,34,42,8,8,8,0
"1279",184,185,8523620,8523.620117,9.050596426,140,185,8,21,0.871,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,92,0,"Brazil",93,0,9,140.2006,0.555995703,2006,4,0,NA,0.986500025,-1.32048400343601,0.197025464895268,2.806,0,1,0,1,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1280",185,186,8523620,8523.620117,9.050596426,140,186,8,22,0.878,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,93,0,"Brazil",94,0,9,140.2007,0.567988455,2007,4,0,NA,0.977800012,-1.14833831799402,0.20178033647443,0.472,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1281",186,187,8523620,8523.620117,9.050596426,140,187,8,23,0.878,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,94,0,"Brazil",95,0,9,140.2008,0.567988455,2008,4,0,NA,0.928600013,-1.05357716649383,0.195148322021836,0.117333333333333,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1282",187,188,8523620,8523.620117,9.050596426,140,188,8,24,0.878,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,95,0,"Brazil",96,0,9,140.2009,0.567988455,2009,4,0,NA,0.921999991,-1.02345490386041,0.193760629323402,0.127333333333333,0,2,0,1,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1283",188,189,8523620,8523.620117,9.050596426,140,189,8,25,0.879,0.549000025,7,0,NA,1,NA,1.4109869,0,0,0,0,0,96,0,"Brazil",97,0,9,140.201,0.567988455,2010,4,0,NA,0.900200009,-0.994565627184387,0.188470460271818,0.068,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0
"1284",0,1,400653,400.6530151,5.993095754,150,1,0,5,NA,0.131999999,1,0,0,0,1,0.741937339,0,0,0,0,0,0,0,"Paraguay",1,0,0,150.1816,0,1816,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1285",1,2,400653,400.6530151,5.993095754,150,2,0,6,NA,0.131999999,1,0,0,0,2,0.741937339,0,0,0,0,0,1,0,"Paraguay",2,0,0,150.1817,0,1817,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1286",2,3,400653,400.6530151,5.993095754,150,3,0,7,NA,0.131999999,1,0,0,0,3,0.741937339,0,0,0,0,0,2,0,"Paraguay",3,0,0,150.1818,0,1818,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1287",3,4,400653,400.6530151,5.993095754,150,4,0,8,NA,0.131999999,1,0,0,0,4,0.741937339,0,0,0,0,0,3,0,"Paraguay",4,0,0,150.1819,0,1819,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1288",4,5,400653,400.6530151,5.993095754,150,5,0,9,NA,0.131999999,1,0,0,0,5,0.741937339,0,0,0,0,0,4,0,"Paraguay",5,0,0,150.182,0,1820,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1289",5,6,400653,400.6530151,5.993095754,150,6,0,10,NA,0.131999999,1,0,0,0,6,0.741937339,0,0,0,0,0,5,0,"Paraguay",6,0,0,150.1821,0,1821,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1290",6,7,400653,400.6530151,5.993095754,150,7,0,11,NA,0.131999999,1,0,0,0,7,0.741937339,0,0,0,0,0,6,0,"Paraguay",7,0,0,150.1822,0,1822,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1291",7,8,400653,400.6530151,5.993095754,150,8,0,12,NA,0.131999999,1,0,0,0,8,0.741937339,0,0,0,0,0,7,0,"Paraguay",8,0,0,150.1823,0,1823,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1292",8,9,400653,400.6530151,5.993095754,150,9,0,13,NA,0.131999999,1,0,0,0,9,0.741937339,0,0,0,0,0,8,0,"Paraguay",9,0,0,150.1824,0,1824,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1293",9,10,400653,400.6530151,5.993095754,150,10,0,14,NA,0.131999999,1,0,0,0,10,0.741937339,0,0,0,0,0,9,0,"Paraguay",10,0,0,150.1825,0,1825,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1294",10,11,400653,400.6530151,5.993095754,150,11,0,15,NA,0.131999999,1,0,0,0,11,0.741937339,0,0,0,0,0,10,0,"Paraguay",11,0,0,150.1826,0,1826,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1295",11,12,400653,400.6530151,5.993095754,150,12,0,16,NA,0.131999999,1,0,0,0,12,0.741937339,0,0,0,0,0,11,0,"Paraguay",12,0,0,150.1827,0,1827,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1296",12,13,400653,400.6530151,5.993095754,150,13,0,17,NA,0.131999999,1,0,0,0,13,0.741937339,0,0,0,0,0,12,0,"Paraguay",13,0,0,150.1828,0,1828,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1297",13,14,400653,400.6530151,5.993095754,150,14,0,18,NA,0.131999999,1,0,0,0,14,0.741937339,0,0,0,0,0,13,0,"Paraguay",14,0,0,150.1829,0,1829,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1298",14,15,400653,400.6530151,5.993095754,150,15,0,19,NA,0.131999999,1,0,0,0,15,0.741937339,0,0,0,0,0,14,0,"Paraguay",15,0,0,150.183,0,1830,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1299",15,16,400653,400.6530151,5.993095754,150,16,0,20,NA,0.131999999,1,0,0,0,16,0.741937339,0,0,0,0,0,15,0,"Paraguay",16,0,0,150.1831,0,1831,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1300",16,17,400653,400.6530151,5.993095754,150,17,0,21,NA,0.131999999,1,0,0,0,17,0.741937339,0,0,0,0,0,16,0,"Paraguay",17,0,0,150.1832,0,1832,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1301",17,18,400653,400.6530151,5.993095754,150,18,0,22,NA,0.131999999,1,0,0,0,18,0.741937339,0,0,0,0,0,17,0,"Paraguay",18,0,0,150.1833,0,1833,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1302",18,19,400653,400.6530151,5.993095754,150,19,0,23,NA,0.131999999,1,0,0,0,19,0.741937339,0,0,0,0,0,18,0,"Paraguay",19,0,0,150.1834,0,1834,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1303",19,20,400653,400.6530151,5.993095754,150,20,0,24,NA,0.131999999,1,0,0,0,20,0.741937339,0,0,0,0,0,19,0,"Paraguay",20,0,0,150.1835,0,1835,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1304",20,21,400653,400.6530151,5.993095754,150,21,0,25,NA,0.131999999,1,0,0,0,21,0.741937339,0,0,0,0,0,20,0,"Paraguay",21,0,0,150.1836,0,1836,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1305",21,22,400653,400.6530151,5.993095754,150,22,0,26,NA,0.131999999,1,0,0,0,22,0.741937339,0,0,0,0,0,21,0,"Paraguay",22,0,0,150.1837,0,1837,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1306",22,23,400653,400.6530151,5.993095754,150,23,0,27,NA,0.131999999,1,0,0,0,23,0.741937339,0,0,0,0,0,22,0,"Paraguay",23,0,0,150.1838,0,1838,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1307",23,24,400653,400.6530151,5.993095754,150,24,0,28,NA,0.131999999,1,0,0,0,24,0.741937339,0,0,0,0,0,23,0,"Paraguay",24,0,0,150.1839,0,1839,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1308",24,25,400653,400.6530151,5.993095754,150,25,0,29,NA,0.131999999,1,0,0,0,25,0.741937339,0,0,0,0,0,24,0,"Paraguay",25,0,0,150.184,0,1840,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1309",25,26,400653,400.6530151,5.993095754,150,26,0,30,NA,0.131999999,1,0,0,0,26,0.741937339,0,0,0,0,0,25,0,"Paraguay",26,0,0,150.1841,0,1841,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1310",26,27,400653,400.6530151,5.993095754,150,27,0,31,NA,0.131999999,1,0,0,0,27,0.741937339,0,0,0,0,0,26,0,"Paraguay",27,0,0,150.1842,0,1842,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1311",27,28,400653,400.6530151,5.993095754,150,28,0,32,NA,0.131999999,1,0,0,0,28,0.741937339,0,0,0,0,0,27,0,"Paraguay",28,0,0,150.1843,0,1843,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1312",28,29,400653,400.6530151,5.993095754,150,29,0,33,NA,0.131999999,1,0,0,0,29,0.741937339,0,0,0,0,0,28,0,"Paraguay",29,0,0,150.1844,0,1844,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1313",29,30,400653,400.6530151,5.993095754,150,30,0,34,NA,0.131999999,1,0,0,0,30,0.741937339,0,0,0,0,0,29,0,"Paraguay",30,0,0,150.1845,0,1845,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1314",30,31,400653,400.6530151,5.993095754,150,31,0,35,0.067,0.131999999,1,0,0,0,31,0.741937339,0,0,0,0,0,30,0,"Paraguay",31,0,0,150.1846,0,1846,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1315",31,32,400653,400.6530151,5.993095754,150,32,0,36,0.067,0.131999999,1,0,0,0,32,0.741937339,0,0,0,0,0,31,0,"Paraguay",32,0,0,150.1847,0,1847,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1316",32,33,400653,400.6530151,5.993095754,150,33,0,37,0.067,0.131999999,1,0,0,0,33,0.741937339,0,0,0,0,0,32,0,"Paraguay",33,0,0,150.1848,0,1848,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1317",33,34,400653,400.6530151,5.993095754,150,34,0,38,0.067,0.131999999,1,0,0,0,34,0.741937339,0,0,0,0,0,33,0,"Paraguay",34,0,0,150.1849,0,1849,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1318",34,35,400653,400.6530151,5.993095754,150,35,0,39,0.067,0.131999999,1,0,0,0,35,0.741937339,0,0,0,0,0,34,0,"Paraguay",35,0,0,150.185,0,1850,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1319",35,36,400653,400.6530151,5.993095754,150,36,0,40,0.067,0.131999999,1,0,0,0,36,0.741937339,0,0,0,0,0,35,0,"Paraguay",36,0,0,150.1851,0,1851,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1320",36,37,400653,400.6530151,5.993095754,150,37,0,41,0.067,0.131999999,1,0,0,0,37,0.741937339,0,0,0,0,0,36,0,"Paraguay",37,0,0,150.1852,0,1852,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1321",37,38,400653,400.6530151,5.993095754,150,38,0,42,0.067,0.131999999,1,0,0,0,38,0.741937339,0,0,0,0,0,37,0,"Paraguay",38,0,0,150.1853,0,1853,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1322",38,39,400653,400.6530151,5.993095754,150,39,0,43,0.067,0.131999999,1,0,0,0,39,0.741937339,0,0,0,0,0,38,0,"Paraguay",39,0,0,150.1854,0,1854,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1323",39,40,400653,400.6530151,5.993095754,150,40,0,44,0.067,0.131999999,1,0,0,0,40,0.741937339,0,0,0,0,0,39,0,"Paraguay",40,0,0,150.1855,0,1855,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1324",40,41,400653,400.6530151,5.993095754,150,41,0,45,0.058,0.131999999,1,0,0,0,41,0.741937339,0,0,0,0,0,40,0,"Paraguay",41,0,0,150.1856,0,1856,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1325",41,42,400653,400.6530151,5.993095754,150,42,0,46,0.058,0.131999999,1,0,0,0,42,0.741937339,0,0,0,0,0,41,0,"Paraguay",42,0,0,150.1857,0,1857,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1326",42,43,400653,400.6530151,5.993095754,150,43,0,47,0.058,0.131999999,1,0,0,0,43,0.741937339,0,0,0,0,0,42,0,"Paraguay",43,0,0,150.1858,0,1858,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1327",43,44,400653,400.6530151,5.993095754,150,44,0,48,0.058,0.131999999,1,0,0,0,44,0.741937339,0,0,0,0,0,43,0,"Paraguay",44,0,0,150.1859,0,1859,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1328",44,45,400653,400.6530151,5.993095754,150,45,0,49,0.058,0.131999999,1,0,0,0,45,0.741937339,0,0,0,0,0,44,0,"Paraguay",45,0,0,150.186,0,1860,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1329",45,46,400653,400.6530151,5.993095754,150,46,0,50,0.058,0.131999999,1,0,0,0,46,0.741937339,0,0,0,0,0,45,0,"Paraguay",46,0,0,150.1861,0,1861,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1330",46,47,400653,400.6530151,5.993095754,150,47,0,51,0.058,0.131999999,1,0,0,0,47,0.741937339,0,0,0,0,0,46,0,"Paraguay",47,0,0,150.1862,0,1862,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1331",47,48,400653,400.6530151,5.993095754,150,48,0,52,0.058,0.131999999,1,0,0,0,48,0.741937339,0,0,0,0,0,47,0,"Paraguay",48,0,0,150.1863,0,1863,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1332",48,49,400653,400.6530151,5.993095754,150,49,0,53,0.057,0.131999999,1,0,0,0,49,0.741937339,0,0,0,0,0,48,0,"Paraguay",49,0,0,150.1864,0,1864,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1333",49,50,400653,400.6530151,5.993095754,150,50,0,54,0.057,0.131999999,1,0,0,0,50,0.741937339,0,0,0,0,0,49,0,"Paraguay",50,0,0,150.1865,0,1865,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1334",50,51,400653,400.6530151,5.993095754,150,51,0,55,0.057,0.131999999,1,0,0,0,51,0.741937339,0,0,0,0,0,50,0,"Paraguay",51,0,0,150.1866,0,1866,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1335",51,52,400653,400.6530151,5.993095754,150,52,0,56,0.057,0.131999999,1,0,0,0,52,0.741937339,0,0,0,0,0,51,0,"Paraguay",52,0,0,150.1867,0,1867,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1336",52,53,400653,400.6530151,5.993095754,150,53,0,57,0.057,0.131999999,1,0,0,0,53,0.741937339,0,0,0,0,0,52,0,"Paraguay",53,0,0,150.1868,0,1868,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"1337",53,54,400653,400.6530151,5.993095754,150,54,-88,0,0.057,0.131999999,1,0,0,0,54,0.741937339,0,0,0,0,0,53,0,"Paraguay",54,0,0,150.1869,0,1869,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,-6,-88,-88
"1338",54,55,400653,400.6530151,5.993095754,150,55,1,0,0.079,0.131999999,1,0,0,0,55,0.741937339,0,0,0,0,0,54,0,"Paraguay",55,0,0,150.187,0,1870,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1339",55,56,400653,400.6530151,5.993095754,150,56,1,1,NA,0.131999999,1,0,0,0,56,0.741937339,0,0,0,0,0,55,0,"Paraguay",56,0,0,150.1871,0,1871,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1340",56,57,400653,400.6530151,5.993095754,150,57,1,2,NA,0.131999999,1,0,0,0,57,0.741937339,0,0,0,0,0,56,0,"Paraguay",57,0,0,150.1872,0,1872,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1341",57,58,400653,400.6530151,5.993095754,150,58,1,3,NA,0.131999999,1,0,0,0,58,0.741937339,0,0,0,0,0,57,0,"Paraguay",58,0,0,150.1873,0,1873,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1342",58,59,400653,400.6530151,5.993095754,150,59,1,4,NA,0.131999999,1,0,0,0,59,0.741937339,0,0,0,0,0,58,0,"Paraguay",59,0,0,150.1874,0,1874,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1343",59,60,400653,400.6530151,5.993095754,150,60,1,5,NA,0.131999999,1,0,0,0,60,0.741937339,0,0,0,0,0,59,0,"Paraguay",60,0,0,150.1875,0,1875,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1344",60,61,400653,400.6530151,5.993095754,150,61,1,6,0.165,0.131999999,1,0,0,0,61,0.741937339,0,0,0,0,0,60,0,"Paraguay",61,0,0,150.1876,0,1876,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"1345",61,62,400653,400.6530151,5.993095754,150,62,1,7,0.196,0.131999999,1,0,0,0,62,0.741937339,0,0,0,0,0,61,0,"Paraguay",62,0,0,150.1877,0,1877,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5
"1346",62,63,400653,400.6530151,5.993095754,150,63,1,8,0.21,0.131999999,1,0,0,0,63,0.741937339,0,0,0,0,0,62,0,"Paraguay",63,0,0,150.1878,0,1878,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5
"1347",63,64,400653,400.6530151,5.993095754,150,64,1,9,0.199,0.131999999,1,0,0,0,64,0.741937339,0,0,0,0,0,63,0,"Paraguay",64,0,0,150.1879,0,1879,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5
"1348",64,65,400653,400.6530151,5.993095754,150,65,1,10,0.199,0.131999999,1,0,0,0,65,0.741937339,0,0,0,0,0,64,0,"Paraguay",65,0,0,150.188,0,1880,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5
"1349",65,66,400653,400.6530151,5.993095754,150,66,1,11,0.199,0.131999999,1,0,0,0,66,0.741937339,0,0,0,0,0,65,0,"Paraguay",66,0,0,150.1881,0,1881,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5
"1350",66,67,400653,400.6530151,5.993095754,150,67,1,12,0.208,0.131999999,1,0,0,0,67,0.741937339,0,0,0,0,0,66,0,"Paraguay",67,0,0,150.1882,0,1882,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,1,5
